row_id,person_id,wave,match,person_cluster,interest_cluster,preference_cluster
1926,140,7,0,1,1,2
1927,140,7,0,1,1,2
1928,141,7,0,1,0,2
1929,141,7,0,1,0,2
1930,141,7,0,1,0,2
1931,141,7,0,1,0,2
1932,141,7,1,1,0,2
1933,141,7,0,1,0,2
1934,141,7,0,1,0,2
1935,141,7,0,1,0,2
1936,141,7,0,1,0,2
1937,141,7,0,1,0,2
1938,141,7,0,1,0,2
1939,141,7,0,1,0,2
1940,141,7,0,1,0,2
1941,141,7,0,1,0,2
1942,141,7,0,1,0,2
1943,141,7,0,1,0,2
1944,142,7,0,2,1,1
1945,142,7,0,2,1,1
1946,142,7,0,2,1,1
1947,142,7,0,2,1,1
1948,142,7,0,2,1,1
1949,142,7,0,2,1,1
1950,142,7,0,2,1,1
1951,142,7,0,2,1,1
1952,142,7,0,2,1,1
1953,142,7,0,2,1,1
1954,142,7,0,2,1,1
1955,142,7,0,2,1,1
1956,142,7,0,2,1,1
1957,142,7,0,2,1,1
1958,142,7,0,2,1,1
1959,142,7,0,2,1,1
1960,143,7,0,1,1,2
1961,143,7,0,1,1,2
1962,143,7,0,1,1,2
1963,143,7,0,1,1,2
1964,143,7,0,1,1,2
1965,143,7,0,1,1,2
1966,143,7,1,1,1,2
1967,143,7,0,1,1,2
1968,143,7,0,1,1,2
1969,143,7,0,1,1,2
1970,143,7,0,1,1,2
1971,143,7,0,1,1,2
1972,143,7,0,1,1,2
1973,143,7,0,1,1,2
1974,143,7,0,1,1,2
1975,143,7,0,1,1,2
1976,144,7,0,1,1,2
1977,144,7,0,1,1,2
1978,144,7,1,1,1,2
1979,144,7,0,1,1,2
1980,144,7,0,1,1,2
1981,144,7,0,1,1,2
1982,144,7,0,1,1,2
1983,144,7,1,1,1,2
1984,144,7,1,1,1,2
1985,144,7,0,1,1,2
1986,144,7,0,1,1,2
1987,144,7,1,1,1,2
1988,144,7,0,1,1,2
1989,144,7,0,1,1,2
1990,144,7,1,1,1,2
1991,144,7,0,1,1,2
1992,145,7,0,2,1,2
1993,145,7,0,2,1,2
1994,145,7,0,2,1,2
1995,145,7,0,2,1,2
1996,145,7,0,2,1,2
1997,145,7,0,2,1,2
1998,145,7,0,2,1,2
1999,145,7,0,2,1,2
2000,145,7,0,2,1,2
2001,145,7,0,2,1,2
2002,145,7,0,2,1,2
2003,145,7,1,2,1,2
2004,145,7,0,2,1,2
2005,145,7,0,2,1,2
2006,145,7,0,2,1,2
2007,145,7,0,2,1,2
2008,146,7,0,1,1,2
2009,146,7,0,1,1,2
2010,146,7,1,1,1,2
2011,146,7,0,1,1,2
2012,146,7,0,1,1,2
2013,146,7,0,1,1,2
2014,146,7,0,1,1,2
2015,146,7,0,1,1,2
2016,146,7,1,1,1,2
2017,146,7,0,1,1,2
2018,146,7,0,1,1,2
2019,146,7,0,1,1,2
2020,146,7,0,1,1,2
2021,146,7,1,1,1,2
2022,146,7,1,1,1,2
2023,146,7,1,1,1,2
2024,147,7,0,1,0,2
2025,147,7,0,1,0,2
2026,147,7,0,1,0,2
2027,147,7,0,1,0,2
2028,147,7,0,1,0,2
2029,147,7,0,1,0,2
2030,147,7,0,1,0,2
2031,147,7,1,1,0,2
2032,147,7,0,1,0,2
2033,147,7,1,1,0,2
2034,147,7,0,1,0,2
2035,147,7,0,1,0,2
2036,147,7,0,1,0,2
2037,147,7,0,1,0,2
2038,147,7,0,1,0,2
2039,147,7,0,1,0,2
2040,148,7,0,1,1,2
2041,148,7,0,1,1,2
2042,148,7,0,1,1,2
2043,148,7,0,1,1,2
2044,148,7,1,1,1,2
2045,148,7,0,1,1,2
2046,148,7,0,1,1,2
2047,148,7,0,1,1,2
2048,148,7,0,1,1,2
2049,148,7,0,1,1,2
2050,148,7,0,1,1,2
2051,148,7,0,1,1,2
2052,148,7,0,1,1,2
2053,148,7,0,1,1,2
2054,148,7,0,1,1,2
2055,148,7,1,1,1,2
2056,149,7,0,1,1,2
2057,149,7,0,1,1,2
2058,149,7,0,1,1,2
2059,149,7,0,1,1,2
2060,149,7,0,1,1,2
2061,149,7,0,1,1,2
2062,149,7,1,1,1,2
2063,149,7,1,1,1,2
2064,149,7,0,1,1,2
2065,149,7,1,1,1,2
2066,149,7,0,1,1,2
2067,149,7,0,1,1,2
2068,149,7,0,1,1,2
2069,149,7,0,1,1,2
2070,149,7,0,1,1,2
2071,149,7,0,1,1,2
2072,150,7,0,1,1,1
2073,150,7,1,1,1,1
2074,150,7,0,1,1,1
2075,150,7,0,1,1,1
2076,150,7,0,1,1,1
2077,150,7,1,1,1,1
2078,150,7,0,1,1,1
2079,150,7,0,1,1,1
2080,150,7,0,1,1,1
2081,150,7,0,1,1,1
2082,150,7,0,1,1,1
2083,150,7,0,1,1,1
2084,150,7,0,1,1,1
2085,150,7,1,1,1,1
2086,150,7,0,1,1,1
2087,150,7,0,1,1,1
2088,151,7,0,2,0,2
2089,151,7,0,2,0,2
2090,151,7,0,2,0,2
2091,151,7,1,2,0,2
2092,151,7,0,2,0,2
2093,151,7,1,2,0,2
2094,151,7,0,2,0,2
2095,151,7,0,2,0,2
2096,151,7,1,2,0,2
2097,151,7,0,2,0,2
2098,151,7,0,2,0,2
2099,151,7,1,2,0,2
2100,151,7,0,2,0,2
2101,151,7,1,2,0,2
2102,151,7,1,2,0,2
2103,151,7,1,2,0,2
2104,152,7,0,1,1,2
2105,152,7,0,1,1,2
2106,152,7,0,1,1,2
2107,152,7,1,1,1,2
2108,152,7,0,1,1,2
2109,152,7,0,1,1,2
2110,152,7,0,1,1,2
2111,152,7,0,1,1,2
2112,152,7,0,1,1,2
2113,152,7,0,1,1,2
2114,152,7,0,1,1,2
2115,152,7,0,1,1,2
2116,152,7,0,1,1,2
2117,152,7,0,1,1,2
2118,152,7,0,1,1,2
2119,152,7,0,1,1,2
2120,153,7,0,1,1,2
2121,153,7,0,1,1,2
2122,153,7,1,1,1,2
2123,153,7,0,1,1,2
2124,153,7,0,1,1,2
2125,153,7,1,1,1,2
2126,153,7,0,1,1,2
2127,153,7,0,1,1,2
2128,153,7,0,1,1,2
2129,153,7,0,1,1,2
2130,153,7,0,1,1,2
2131,153,7,0,1,1,2
2132,153,7,0,1,1,2
2133,153,7,0,1,1,2
2134,153,7,1,1,1,2
2135,153,7,1,1,1,2
2136,154,7,0,1,0,2
2137,154,7,0,1,0,2
2138,154,7,0,1,0,2
2139,154,7,0,1,0,2
2140,154,7,0,1,0,2
2141,154,7,0,1,0,2
2142,154,7,0,1,0,2
2143,154,7,0,1,0,2
2144,154,7,0,1,0,2
2145,154,7,0,1,0,2
2146,154,7,0,1,0,2
2147,154,7,1,1,0,2
2148,154,7,0,1,0,2
2149,154,7,0,1,0,2
2150,154,7,0,1,0,2
2151,154,7,0,1,0,2
2152,155,7,0,0,0,1
2153,155,7,0,0,0,1
2154,155,7,0,0,0,1
2155,155,7,0,0,0,1
2156,155,7,0,0,0,1
2157,155,7,0,0,0,1
2158,155,7,0,0,0,1
2159,155,7,0,0,0,1
2160,155,7,0,0,0,1
2161,155,7,0,0,0,1
2162,155,7,0,0,0,1
2163,155,7,0,0,0,1
2164,155,7,0,0,0,1
2165,155,7,0,0,0,1
2166,155,7,0,0,0,1
2167,155,7,0,0,0,1
2168,156,7,1,0,1,1
2169,156,7,0,0,1,1
2170,156,7,0,0,1,1
2171,156,7,0,0,1,1
2172,156,7,0,0,1,1
2173,156,7,0,0,1,1
2174,156,7,0,0,1,1
2175,156,7,0,0,1,1
2176,156,7,0,0,1,1
2177,156,7,0,0,1,1
2178,156,7,0,0,1,1
2179,156,7,1,0,1,1
2180,156,7,0,0,1,1
2181,156,7,0,0,1,1
2182,156,7,0,0,1,1
2183,156,7,0,0,1,1
2184,157,7,0,0,0,2
2185,157,7,0,0,0,2
2186,157,7,0,0,0,2
2187,157,7,0,0,0,2
2188,157,7,0,0,0,2
2189,157,7,1,0,0,2
2190,157,7,0,0,0,2
2191,157,7,1,0,0,2
2192,157,7,0,0,0,2
2193,157,7,0,0,0,2
2194,157,7,0,0,0,2
2195,157,7,0,0,0,2
2196,157,7,0,0,0,2
2197,157,7,0,0,0,2
2198,157,7,1,0,0,2
2199,157,7,0,0,0,2
2200,158,7,0,0,0,2
2201,158,7,0,0,0,2
2202,158,7,0,0,0,2
2203,158,7,0,0,0,2
2204,158,7,0,0,0,2
2205,158,7,0,0,0,2
2206,158,7,0,0,0,2
2207,158,7,0,0,0,2
2208,158,7,0,0,0,2
2209,158,7,0,0,0,2
2210,158,7,0,0,0,2
2211,158,7,0,0,0,2
2212,158,7,1,0,0,2
2213,158,7,1,0,0,2
2214,158,7,0,0,0,2
2215,158,7,0,0,0,2
2216,159,7,0,0,1,2
2217,159,7,0,0,1,2
2218,159,7,1,0,1,2
2219,159,7,0,0,1,2
2220,159,7,0,0,1,2
2221,159,7,0,0,1,2
2222,159,7,0,0,1,2
2223,159,7,0,0,1,2
2224,159,7,0,0,1,2
2225,159,7,1,0,1,2
2226,159,7,0,0,1,2
2227,159,7,0,0,1,2
2228,159,7,0,0,1,2
2229,159,7,0,0,1,2
2230,159,7,0,0,1,2
2231,159,7,0,0,1,2
2232,160,7,0,0,0,2
2233,160,7,0,0,0,2
2234,160,7,0,0,0,2
2235,160,7,0,0,0,2
2236,160,7,0,0,0,2
2237,160,7,0,0,0,2
2238,160,7,0,0,0,2
2239,160,7,0,0,0,2
2240,160,7,0,0,0,2
2241,160,7,0,0,0,2
2242,160,7,0,0,0,2
2243,160,7,1,0,0,2
2244,160,7,1,0,0,2
2245,160,7,0,0,0,2
2246,160,7,1,0,0,2
2247,160,7,0,0,0,2
2248,161,7,0,0,0,1
2249,161,7,0,0,0,1
2250,161,7,0,0,0,1
2251,161,7,0,0,0,1
2252,161,7,1,0,0,1
2253,161,7,0,0,0,1
2254,161,7,0,0,0,1
2255,161,7,0,0,0,1
2256,161,7,0,0,0,1
2257,161,7,0,0,0,1
2258,161,7,1,0,0,1
2259,161,7,0,0,0,1
2260,161,7,0,0,0,1
2261,161,7,0,0,0,1
2262,161,7,0,0,0,1
2263,161,7,0,0,0,1
2264,162,7,0,0,0,1
2265,162,7,0,0,0,1
2266,162,7,0,0,0,1
2267,162,7,0,0,0,1
2268,162,7,0,0,0,1
2269,162,7,1,0,0,1
2270,162,7,0,0,0,1
2271,162,7,0,0,0,1
2272,162,7,1,0,0,1
2273,162,7,0,0,0,1
2274,162,7,1,0,0,1
2275,162,7,0,0,0,1
2276,162,7,0,0,0,1
2277,162,7,0,0,0,1
2278,162,7,0,0,0,1
2279,162,7,0,0,0,1
2280,163,7,0,0,0,1
2281,163,7,0,0,0,1
2282,163,7,0,0,0,1
2283,163,7,0,0,0,1
2284,163,7,0,0,0,1
2285,163,7,1,0,0,1
2286,163,7,0,0,0,1
2287,163,7,1,0,0,1
2288,163,7,0,0,0,1
2289,163,7,0,0,0,1
2290,163,7,0,0,0,1
2291,163,7,0,0,0,1
2292,163,7,1,0,0,1
2293,163,7,0,0,0,1
2294,163,7,0,0,0,1
2295,163,7,0,0,0,1
2296,164,7,1,0,0,1
2297,164,7,0,0,0,1
2298,164,7,0,0,0,1
2299,164,7,0,0,0,1
2300,164,7,0,0,0,1
2301,164,7,0,0,0,1
2302,164,7,0,0,0,1
2303,164,7,0,0,0,1
2304,164,7,1,0,0,1
2305,164,7,0,0,0,1
2306,164,7,1,0,0,1
2307,164,7,0,0,0,1
2308,164,7,0,0,0,1
2309,164,7,0,0,0,1
2310,164,7,0,0,0,1
2311,164,7,0,0,0,1
2312,165,7,1,0,0,1
2313,165,7,0,0,0,1
2314,165,7,0,0,0,1
2315,165,7,0,0,0,1
2316,165,7,0,0,0,1
2317,165,7,0,0,0,1
2318,165,7,0,0,0,1
2319,165,7,0,0,0,1
2320,165,7,0,0,0,1
2321,165,7,0,0,0,1
2322,165,7,0,0,0,1
2323,165,7,0,0,0,1
2324,165,7,0,0,0,1
2325,165,7,0,0,0,1
2326,165,7,0,0,0,1
2327,165,7,0,0,0,1
2328,166,7,1,0,0,2
2329,166,7,0,0,0,2
2330,166,7,0,0,0,2
2331,166,7,0,0,0,2
2332,166,7,0,0,0,2
2333,166,7,1,0,0,2
2334,166,7,1,0,0,2
2335,166,7,0,0,0,2
2336,166,7,0,0,0,2
2337,166,7,0,0,0,2
2338,166,7,0,0,0,2
2339,166,7,0,0,0,2
2340,166,7,1,0,0,2
2341,166,7,0,0,0,2
2342,166,7,0,0,0,2
2343,166,7,1,0,0,2
2344,167,7,0,0,1,2
2345,167,7,0,0,1,2
2346,167,7,0,0,1,2
2347,167,7,0,0,1,2
2348,167,7,0,0,1,2
2349,167,7,0,0,1,2
2350,167,7,0,0,1,2
2351,167,7,0,0,1,2
2352,167,7,0,0,1,2
2353,167,7,0,0,1,2
2354,167,7,0,0,1,2
2355,167,7,0,0,1,2
2356,167,7,0,0,1,2
2357,167,7,0,0,1,2
2358,167,7,0,0,1,2
2359,167,7,0,0,1,2
2360,168,7,1,0,0,2
2361,168,7,0,0,0,2
2362,168,7,0,0,0,2
2363,168,7,0,0,0,2
2364,168,7,0,0,0,2
2365,168,7,0,0,0,2
2366,168,7,0,0,0,2
2367,168,7,1,0,0,2
2368,168,7,0,0,0,2
2369,168,7,0,0,0,2
2370,168,7,0,0,0,2
2371,168,7,1,0,0,2
2372,168,7,1,0,0,2
2373,168,7,0,0,0,2
2374,168,7,0,0,0,2
2375,168,7,0,0,0,2
2376,169,7,1,0,0,2
2377,169,7,0,0,0,2
2378,169,7,0,0,0,2
2379,169,7,0,0,0,2
2380,169,7,0,0,0,2
2381,169,7,1,0,0,2
2382,169,7,0,0,0,2
2383,169,7,1,0,0,2
2384,169,7,0,0,0,2
2385,169,7,0,0,0,2
2386,169,7,0,0,0,2
2387,169,7,0,0,0,2
2388,169,7,1,0,0,2
2389,169,7,0,0,0,2
2390,169,7,1,0,0,2
2391,169,7,0,0,0,2
2392,170,7,1,0,0,2
2393,170,7,0,0,0,2
2394,170,7,0,0,0,2
2395,170,7,0,0,0,2
2396,170,7,0,0,0,2
2397,170,7,0,0,0,2
2398,170,7,0,0,0,2
2399,170,7,1,0,0,2
2400,170,7,0,0,0,2
2401,170,7,1,0,0,2
2402,170,7,0,0,0,2
2403,170,7,0,0,0,2
2404,170,7,1,0,0,2
2405,170,7,0,0,0,2
2406,170,7,1,0,0,2
2407,170,7,0,0,0,2
2408,171,8,1,1,1,2
2409,171,8,0,1,1,2
2410,171,8,0,1,1,2
2411,171,8,1,1,1,2
2412,171,8,0,1,1,2
2413,171,8,0,1,1,2
2414,171,8,0,1,1,2
2415,171,8,0,1,1,2
2416,171,8,0,1,1,2
2417,171,8,0,1,1,2
2418,172,8,0,2,0,2
2419,172,8,0,2,0,2
2420,172,8,0,2,0,2
2421,172,8,0,2,0,2
2422,172,8,1,2,0,2
2423,172,8,0,2,0,2
2424,172,8,1,2,0,2
2425,172,8,0,2,0,2
2426,172,8,0,2,0,2
2427,172,8,1,2,0,2
2428,173,8,1,2,1,1
2429,173,8,0,2,1,1
2430,173,8,1,2,1,1
2431,173,8,0,2,1,1
2432,173,8,0,2,1,1
2433,173,8,0,2,1,1
2434,173,8,0,2,1,1
2435,173,8,1,2,1,1
2436,173,8,0,2,1,1
2437,173,8,0,2,1,1
2438,174,8,0,2,0,2
2439,174,8,0,2,0,2
2440,174,8,0,2,0,2
2441,174,8,0,2,0,2
2442,174,8,0,2,0,2
2443,174,8,0,2,0,2
2444,174,8,0,2,0,2
2445,174,8,0,2,0,2
2446,174,8,0,2,0,2
2447,174,8,0,2,0,2
2448,175,8,0,1,1,2
2449,175,8,0,1,1,2
2450,175,8,1,1,1,2
2451,175,8,0,1,1,2
2452,175,8,0,1,1,2
2453,175,8,0,1,1,2
2454,175,8,0,1,1,2
2455,175,8,0,1,1,2
2456,175,8,0,1,1,2
2457,175,8,0,1,1,2
2458,176,8,0,1,1,2
2459,176,8,0,1,1,2
2460,176,8,0,1,1,2
2461,176,8,0,1,1,2
2462,176,8,0,1,1,2
2463,176,8,0,1,1,2
2464,176,8,1,1,1,2
2465,176,8,0,1,1,2
2466,176,8,0,1,1,2
2467,176,8,0,1,1,2
2468,177,8,1,1,1,2
2469,177,8,0,1,1,2
2470,177,8,0,1,1,2
2471,177,8,0,1,1,2
2472,177,8,0,1,1,2
2473,177,8,0,1,1,2
2474,177,8,0,1,1,2
2475,177,8,0,1,1,2
2476,177,8,1,1,1,2
2477,177,8,0,1,1,2
2478,178,8,0,2,1,2
2479,178,8,1,2,1,2
2480,178,8,1,2,1,2
2481,178,8,0,2,1,2
2482,178,8,0,2,1,2
2483,178,8,0,2,1,2
2484,178,8,1,2,1,2
2485,178,8,1,2,1,2
2486,178,8,0,2,1,2
2487,178,8,1,2,1,2
2488,179,8,0,2,0,2
2489,179,8,0,2,0,2
2490,179,8,0,2,0,2
2491,179,8,0,2,0,2
2492,179,8,0,2,0,2
2493,179,8,0,2,0,2
2494,179,8,0,2,0,2
2495,179,8,0,2,0,2
2496,179,8,0,2,0,2
2497,179,8,0,2,0,2
2498,180,8,1,1,1,2
2499,180,8,0,1,1,2
2500,180,8,0,1,1,2
2501,180,8,0,1,1,2
2502,180,8,0,1,1,2
2503,180,8,0,1,1,2
2504,180,8,0,1,1,2
2505,180,8,0,1,1,2
2506,180,8,0,1,1,2
2507,180,8,0,1,1,2
2508,181,8,1,0,1,1
2509,181,8,0,0,1,1
2510,181,8,1,0,1,1
2511,181,8,0,0,1,1
2512,181,8,0,0,1,1
2513,181,8,0,0,1,1
2514,181,8,1,0,1,1
2515,181,8,0,0,1,1
2516,181,8,0,0,1,1
2517,181,8,1,0,1,1
2518,182,8,0,0,1,2
2519,182,8,0,0,1,2
2520,182,8,0,0,1,2
2521,182,8,0,0,1,2
2522,182,8,0,0,1,2
2523,182,8,0,0,1,2
2524,182,8,0,0,1,2
2525,182,8,1,0,1,2
2526,182,8,0,0,1,2
2527,182,8,0,0,1,2
2528,183,8,0,0,0,1
2529,183,8,0,0,0,1
2530,183,8,1,0,0,1
2531,183,8,0,0,0,1
2532,183,8,1,0,0,1
2533,183,8,0,0,0,1
2534,183,8,0,0,0,1
2535,183,8,1,0,0,1
2536,183,8,0,0,0,1
2537,183,8,0,0,0,1
2538,184,8,1,0,1,2
2539,184,8,0,0,1,2
2540,184,8,0,0,1,2
2541,184,8,0,0,1,2
2542,184,8,0,0,1,2
2543,184,8,0,0,1,2
2544,184,8,0,0,1,2
2545,184,8,0,0,1,2
2546,184,8,0,0,1,2
2547,184,8,0,0,1,2
2548,185,8,0,0,0,2
2549,185,8,1,0,0,2
2550,185,8,0,0,0,2
2551,185,8,0,0,0,2
2552,185,8,0,0,0,2
2553,185,8,0,0,0,2
2554,185,8,0,0,0,2
2555,185,8,0,0,0,2
2556,185,8,0,0,0,2
2557,185,8,0,0,0,2
2558,186,8,0,0,1,2
2559,186,8,0,0,1,2
2560,186,8,0,0,1,2
2561,186,8,0,0,1,2
2562,186,8,0,0,1,2
2563,186,8,0,0,1,2
2564,186,8,0,0,1,2
2565,186,8,0,0,1,2
2566,186,8,0,0,1,2
2567,186,8,0,0,1,2
2568,187,8,0,0,0,1
2569,187,8,1,0,0,1
2570,187,8,0,0,0,1
2571,187,8,0,0,0,1
2572,187,8,0,0,0,1
2573,187,8,1,0,0,1
2574,187,8,0,0,0,1
2575,187,8,1,0,0,1
2576,187,8,0,0,0,1
2577,187,8,0,0,0,1
2578,188,8,0,0,0,1
2579,188,8,0,0,0,1
2580,188,8,1,0,0,1
2581,188,8,0,0,0,1
2582,188,8,0,0,0,1
2583,188,8,0,0,0,1
2584,188,8,0,0,0,1
2585,188,8,1,0,0,1
2586,188,8,0,0,0,1
2587,188,8,0,0,0,1
2588,189,8,0,0,0,2
2589,189,8,0,0,0,2
2590,189,8,0,0,0,2
2591,189,8,0,0,0,2
2592,189,8,0,0,0,2
2593,189,8,0,0,0,2
2594,189,8,1,0,0,2
2595,189,8,0,0,0,2
2596,189,8,0,0,0,2
2597,189,8,0,0,0,2
2598,190,8,0,0,1,2
2599,190,8,1,0,1,2
2600,190,8,0,0,1,2
2601,190,8,0,0,1,2
2602,190,8,0,0,1,2
2603,190,8,0,0,1,2
2604,190,8,0,0,1,2
2605,190,8,1,0,1,2
2606,190,8,0,0,1,2
2607,190,8,0,0,1,2
2608,191,9,0,2,1,2
2609,191,9,0,2,1,2
2610,191,9,0,2,1,2
2611,191,9,0,2,1,2
2612,191,9,0,2,1,2
2613,191,9,0,2,1,2
2614,191,9,0,2,1,2
2615,191,9,1,2,1,2
2616,191,9,0,2,1,2
2617,191,9,0,2,1,2
2618,191,9,0,2,1,2
2619,191,9,0,2,1,2
2620,191,9,0,2,1,2
2621,191,9,0,2,1,2
2622,191,9,0,2,1,2
2623,191,9,0,2,1,2
2624,191,9,0,2,1,2
2625,191,9,0,2,1,2
2626,191,9,0,2,1,2
2627,191,9,0,2,1,2
2628,192,9,0,2,0,2
2629,192,9,1,2,0,2
2630,192,9,0,2,0,2
2631,192,9,1,2,0,2
2632,192,9,0,2,0,2
2633,192,9,0,2,0,2
2634,192,9,0,2,0,2
2635,192,9,0,2,0,2
2636,192,9,0,2,0,2
2637,192,9,0,2,0,2
2638,192,9,0,2,0,2
2639,192,9,1,2,0,2
2640,192,9,0,2,0,2
2641,192,9,0,2,0,2
2642,192,9,0,2,0,2
2643,192,9,1,2,0,2
2644,192,9,0,2,0,2
2645,192,9,0,2,0,2
2646,192,9,0,2,0,2
2647,192,9,1,2,0,2
2648,193,9,1,1,1,2
2649,193,9,0,1,1,2
2650,193,9,0,1,1,2
2651,193,9,0,1,1,2
2652,193,9,0,1,1,2
2653,193,9,1,1,1,2
2654,193,9,0,1,1,2
2655,193,9,0,1,1,2
2656,193,9,0,1,1,2
2657,193,9,0,1,1,2
2658,193,9,0,1,1,2
2659,193,9,0,1,1,2
2660,193,9,0,1,1,2
2661,193,9,0,1,1,2
2662,193,9,0,1,1,2
2663,193,9,0,1,1,2
2664,193,9,0,1,1,2
2665,193,9,0,1,1,2
2666,193,9,0,1,1,2
2667,193,9,0,1,1,2
2668,194,9,0,1,1,2
2669,194,9,0,1,1,2
2670,194,9,0,1,1,2
2671,194,9,1,1,1,2
2672,194,9,0,1,1,2
2673,194,9,0,1,1,2
2674,194,9,0,1,1,2
2675,194,9,0,1,1,2
2676,194,9,0,1,1,2
2677,194,9,0,1,1,2
2678,194,9,0,1,1,2
2679,194,9,0,1,1,2
2680,194,9,0,1,1,2
2681,194,9,0,1,1,2
2682,194,9,0,1,1,2
2683,194,9,0,1,1,2
2684,194,9,0,1,1,2
2685,194,9,1,1,1,2
2686,194,9,1,1,1,2
2687,194,9,0,1,1,2
2688,195,9,0,2,1,2
2689,195,9,0,2,1,2
2690,195,9,0,2,1,2
2691,195,9,0,2,1,2
2692,195,9,0,2,1,2
2693,195,9,0,2,1,2
2694,195,9,0,2,1,2
2695,195,9,0,2,1,2
2696,195,9,0,2,1,2
2697,195,9,0,2,1,2
2698,195,9,0,2,1,2
2699,195,9,0,2,1,2
2700,195,9,0,2,1,2
2701,195,9,0,2,1,2
2702,195,9,0,2,1,2
2703,195,9,0,2,1,2
2704,195,9,0,2,1,2
2705,195,9,0,2,1,2
2706,195,9,0,2,1,2
2707,195,9,0,2,1,2
2708,196,9,0,1,1,2
2709,196,9,1,1,1,2
2710,196,9,0,1,1,2
2711,196,9,1,1,1,2
2712,196,9,0,1,1,2
2713,196,9,1,1,1,2
2714,196,9,0,1,1,2
2715,196,9,1,1,1,2
2716,196,9,0,1,1,2
2717,196,9,0,1,1,2
2718,196,9,0,1,1,2
2719,196,9,0,1,1,2
2720,196,9,1,1,1,2
2721,196,9,0,1,1,2
2722,196,9,0,1,1,2
2723,196,9,0,1,1,2
2724,196,9,0,1,1,2
2725,196,9,0,1,1,2
2726,196,9,0,1,1,2
2727,196,9,0,1,1,2
2728,197,9,0,1,1,2
2729,197,9,0,1,1,2
2730,197,9,0,1,1,2
2731,197,9,1,1,1,2
2732,197,9,0,1,1,2
2733,197,9,0,1,1,2
2734,197,9,0,1,1,2
2735,197,9,0,1,1,2
2736,197,9,0,1,1,2
2737,197,9,0,1,1,2
2738,197,9,1,1,1,2
2739,197,9,0,1,1,2
2740,197,9,0,1,1,2
2741,197,9,0,1,1,2
2742,197,9,0,1,1,2
2743,197,9,1,1,1,2
2744,197,9,0,1,1,2
2745,197,9,0,1,1,2
2746,197,9,0,1,1,2
2747,197,9,0,1,1,2
2748,198,9,0,2,1,2
2749,198,9,0,2,1,2
2750,198,9,0,2,1,2
2751,198,9,0,2,1,2
2752,198,9,0,2,1,2
2753,198,9,0,2,1,2
2754,198,9,0,2,1,2
2755,198,9,0,2,1,2
2756,198,9,0,2,1,2
2757,198,9,0,2,1,2
2758,198,9,0,2,1,2
2759,198,9,0,2,1,2
2760,198,9,0,2,1,2
2761,198,9,0,2,1,2
2762,198,9,0,2,1,2
2763,198,9,0,2,1,2
2764,198,9,1,2,1,2
2765,198,9,0,2,1,2
2766,198,9,0,2,1,2
2767,198,9,0,2,1,2
2768,199,9,0,2,0,2
2769,199,9,0,2,0,2
2770,199,9,0,2,0,2
2771,199,9,1,2,0,2
2772,199,9,0,2,0,2
2773,199,9,0,2,0,2
2774,199,9,0,2,0,2
2775,199,9,0,2,0,2
2776,199,9,0,2,0,2
2777,199,9,0,2,0,2
2778,199,9,0,2,0,2
2779,199,9,0,2,0,2
2780,199,9,0,2,0,2
2781,199,9,0,2,0,2
2782,199,9,0,2,0,2
2783,199,9,0,2,0,2
2784,199,9,0,2,0,2
2785,199,9,0,2,0,2
2786,199,9,0,2,0,2
2787,199,9,1,2,0,2
2788,200,9,0,2,0,2
2789,200,9,0,2,0,2
2790,200,9,0,2,0,2
2791,200,9,0,2,0,2
2792,200,9,0,2,0,2
2793,200,9,0,2,0,2
2794,200,9,0,2,0,2
2795,200,9,0,2,0,2
2796,200,9,0,2,0,2
2797,200,9,0,2,0,2
2798,200,9,0,2,0,2
2799,200,9,0,2,0,2
2800,200,9,0,2,0,2
2801,200,9,0,2,0,2
2802,200,9,0,2,0,2
2803,200,9,0,2,0,2
2804,200,9,0,2,0,2
2805,200,9,0,2,0,2
2806,200,9,0,2,0,2
2807,200,9,0,2,0,2
2808,201,9,0,2,1,2
2809,201,9,0,2,1,2
2810,201,9,0,2,1,2
2811,201,9,0,2,1,2
2812,201,9,0,2,1,2
2813,201,9,0,2,1,2
2814,201,9,0,2,1,2
2815,201,9,0,2,1,2
2816,201,9,0,2,1,2
2817,201,9,0,2,1,2
2818,201,9,0,2,1,2
2819,201,9,0,2,1,2
2820,201,9,0,2,1,2
2821,201,9,0,2,1,2
2822,201,9,0,2,1,2
2823,201,9,0,2,1,2
2824,201,9,0,2,1,2
2825,201,9,0,2,1,2
2826,201,9,0,2,1,2
2827,201,9,0,2,1,2
2828,202,9,0,2,0,2
2829,202,9,0,2,0,2
2830,202,9,0,2,0,2
2831,202,9,0,2,0,2
2832,202,9,0,2,0,2
2833,202,9,0,2,0,2
2834,202,9,1,2,0,2
2835,202,9,1,2,0,2
2836,202,9,0,2,0,2
2837,202,9,0,2,0,2
2838,202,9,0,2,0,2
2839,202,9,0,2,0,2
2840,202,9,0,2,0,2
2841,202,9,0,2,0,2
2842,202,9,0,2,0,2
2843,202,9,0,2,0,2
2844,202,9,0,1,0,2
2845,202,9,0,2,0,2
2846,202,9,0,2,0,2
2847,202,9,0,2,0,2
2848,203,9,0,1,1,2
2849,203,9,0,1,1,2
2850,203,9,0,1,1,2
2851,203,9,0,1,1,2
2852,203,9,1,1,1,2
2853,203,9,0,1,1,2
2854,203,9,1,1,1,2
2855,203,9,1,1,1,2
2856,203,9,0,1,1,2
